InstrumentID,Direction,OffsetFlag,LongPos,TradingDate,StrategyID,AccountID,ShortPos
300350.SZE,0,0,11800,2020-12-09,@hljk1alpha,hljk1alpha,0
300351.SZE,0,0,10900,2020-12-09,@hljk1alpha,hljk1alpha,0
300352.SZE,0,0,8500,2020-12-09,@hljk1alpha,hljk1alpha,0
300353.SZE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
300354.SZE,0,0,7400,2020-12-09,@hljk1alpha,hljk1alpha,0
300355.SZE,0,0,15800,2020-12-09,@hljk1alpha,hljk1alpha,0
300356.SZE,0,0,14300,2020-12-09,@hljk1alpha,hljk1alpha,0
300357.SZE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
300363.SZE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
300364.SZE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
300366.SZE,0,0,10700,2020-12-09,@hljk1alpha,hljk1alpha,0
300369.SZE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
300370.SZE,0,0,38000,2020-12-09,@hljk1alpha,hljk1alpha,0
300371.SZE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
300374.SZE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
300375.SZE,0,0,21100,2020-12-09,@hljk1alpha,hljk1alpha,0
300376.SZE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
300377.SZE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
300378.SZE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
300379.SZE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
300380.SZE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
300381.SZE,0,0,7500,2020-12-09,@hljk1alpha,hljk1alpha,0
300382.SZE,0,0,12400,2020-12-09,@hljk1alpha,hljk1alpha,0
300383.SZE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
300384.SZE,0,0,6400,2020-12-09,@hljk1alpha,hljk1alpha,0
300387.SZE,0,0,11300,2020-12-09,@hljk1alpha,hljk1alpha,0
300389.SZE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
300390.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300391.SZE,0,0,11700,2020-12-09,@hljk1alpha,hljk1alpha,0
300392.SZE,0,0,8600,2020-12-09,@hljk1alpha,hljk1alpha,0
300393.SZE,0,0,12700,2020-12-09,@hljk1alpha,hljk1alpha,0
300394.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300396.SZE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
300398.SZE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
300399.SZE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
300400.SZE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
300401.SZE,0,0,7700,2020-12-09,@hljk1alpha,hljk1alpha,0
300402.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300404.SZE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
300405.SZE,0,0,11700,2020-12-09,@hljk1alpha,hljk1alpha,0
300407.SZE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
300412.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300415.SZE,0,0,8900,2020-12-09,@hljk1alpha,hljk1alpha,0
300421.SZE,0,0,14100,2020-12-09,@hljk1alpha,hljk1alpha,0
300422.SZE,0,0,9700,2020-12-09,@hljk1alpha,hljk1alpha,0
300423.SZE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
300424.SZE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
300425.SZE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
300426.SZE,0,0,15600,2020-12-09,@hljk1alpha,hljk1alpha,0
300427.SZE,0,0,5100,2020-12-09,@hljk1alpha,hljk1alpha,0
300437.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300438.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300439.SZE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
300440.SZE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
300442.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300445.SZE,0,0,7400,2020-12-09,@hljk1alpha,hljk1alpha,0
300448.SZE,0,0,10000,2020-12-09,@hljk1alpha,hljk1alpha,0
300449.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300450.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300451.SZE,0,0,8700,2020-12-09,@hljk1alpha,hljk1alpha,0
300453.SZE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
300454.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300455.SZE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
300456.SZE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
300458.SZE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
300459.SZE,0,0,28500,2020-12-09,@hljk1alpha,hljk1alpha,0
300460.SZE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
300461.SZE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
300463.SZE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
300464.SZE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
300465.SZE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
300466.SZE,0,0,17000,2020-12-09,@hljk1alpha,hljk1alpha,0
300469.SZE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
300470.SZE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
300474.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300475.SZE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
300476.SZE,0,0,4800,2020-12-09,@hljk1alpha,hljk1alpha,0
300477.SZE,0,0,8600,2020-12-09,@hljk1alpha,hljk1alpha,0
300478.SZE,0,0,10700,2020-12-09,@hljk1alpha,hljk1alpha,0
300479.SZE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
300480.SZE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
300481.SZE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
300482.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300483.SZE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
300484.SZE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
300486.SZE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
300489.SZE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
300491.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300492.SZE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
300493.SZE,0,0,13100,2020-12-09,@hljk1alpha,hljk1alpha,0
300494.SZE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
300496.SZE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
300499.SZE,0,0,9900,2020-12-09,@hljk1alpha,hljk1alpha,0
300500.SZE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
300503.SZE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
300505.SZE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
300507.SZE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
300508.SZE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
300509.SZE,0,0,7500,2020-12-09,@hljk1alpha,hljk1alpha,0
300510.SZE,0,0,8700,2020-12-09,@hljk1alpha,hljk1alpha,0
300511.SZE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
300512.SZE,0,0,8800,2020-12-09,@hljk1alpha,hljk1alpha,0
300514.SZE,0,0,4000,2020-12-09,@hljk1alpha,hljk1alpha,0
300515.SZE,0,0,9700,2020-12-09,@hljk1alpha,hljk1alpha,0
300518.SZE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
300519.SZE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
300520.SZE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
300522.SZE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
300525.SZE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
300526.SZE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
300527.SZE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
300528.SZE,0,0,16300,2020-12-09,@hljk1alpha,hljk1alpha,0
300529.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300531.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300532.SZE,0,0,10400,2020-12-09,@hljk1alpha,hljk1alpha,0
300534.SZE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
300535.SZE,0,0,7200,2020-12-09,@hljk1alpha,hljk1alpha,0
300536.SZE,0,0,8200,2020-12-09,@hljk1alpha,hljk1alpha,0
300537.SZE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
300539.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300541.SZE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
300542.SZE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
300545.SZE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
300547.SZE,0,0,10000,2020-12-09,@hljk1alpha,hljk1alpha,0
300548.SZE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
300550.SZE,0,0,5100,2020-12-09,@hljk1alpha,hljk1alpha,0
300551.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300552.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300553.SZE,0,0,3100,2020-12-09,@hljk1alpha,hljk1alpha,0
300554.SZE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
300556.SZE,0,0,5400,2020-12-09,@hljk1alpha,hljk1alpha,0
300557.SZE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
300558.SZE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
300559.SZE,0,0,7400,2020-12-09,@hljk1alpha,hljk1alpha,0
300561.SZE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
300563.SZE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
300566.SZE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
300568.SZE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
300570.SZE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
300573.SZE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
300575.SZE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
300577.SZE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
300578.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300580.SZE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
300582.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300585.SZE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
300587.SZE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
300588.SZE,0,0,8500,2020-12-09,@hljk1alpha,hljk1alpha,0
300589.SZE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
300591.SZE,0,0,7200,2020-12-09,@hljk1alpha,hljk1alpha,0
300592.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300594.SZE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
300595.SZE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
300596.SZE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
300599.SZE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
300602.SZE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
300604.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300605.SZE,0,0,6700,2020-12-09,@hljk1alpha,hljk1alpha,0
300607.SZE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
300608.SZE,0,0,4106,2020-12-09,@hljk1alpha,hljk1alpha,0
300609.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300610.SZE,0,0,6400,2020-12-09,@hljk1alpha,hljk1alpha,0
300611.SZE,0,0,9900,2020-12-09,@hljk1alpha,hljk1alpha,0
300613.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300617.SZE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
300618.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300619.SZE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
300621.SZE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
300623.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300624.SZE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
300626.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300630.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300631.SZE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
300633.SZE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
300635.SZE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
300636.SZE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
300637.SZE,0,0,12200,2020-12-09,@hljk1alpha,hljk1alpha,0
300638.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300639.SZE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
300640.SZE,0,0,13500,2020-12-09,@hljk1alpha,hljk1alpha,0
300641.SZE,0,0,19300,2020-12-09,@hljk1alpha,hljk1alpha,0
300643.SZE,0,0,8000,2020-12-09,@hljk1alpha,hljk1alpha,0
300645.SZE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
300648.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300649.SZE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
300650.SZE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
300651.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300652.SZE,0,0,5100,2020-12-09,@hljk1alpha,hljk1alpha,0
300653.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300654.SZE,0,0,10900,2020-12-09,@hljk1alpha,hljk1alpha,0
300655.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300656.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300659.SZE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
300660.SZE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
300661.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300662.SZE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
300668.SZE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
300669.SZE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
300670.SZE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
300673.SZE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
300674.SZE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
300677.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300678.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300679.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300683.SZE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
300685.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300687.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300689.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300693.SZE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
300694.SZE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
300696.SZE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
300699.SZE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
300701.SZE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
300702.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300706.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300707.SZE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
300708.SZE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
300710.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300712.SZE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
300713.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300715.SZE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
300717.SZE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
300718.SZE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
300721.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300723.SZE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
300724.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300725.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300726.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300729.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300736.SZE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
300737.SZE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
300741.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300742.SZE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
300743.SZE,0,0,950,2020-12-09,@hljk1alpha,hljk1alpha,0
300746.SZE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
300749.SZE,0,0,10500,2020-12-09,@hljk1alpha,hljk1alpha,0
300750.SZE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
300751.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300753.SZE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
300756.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300757.SZE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
300759.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300760.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300762.SZE,0,0,1720,2020-12-09,@hljk1alpha,hljk1alpha,0
300766.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300767.SZE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
300768.SZE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
300769.SZE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
300771.SZE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
300772.SZE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
300775.SZE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
300776.SZE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
300777.SZE,0,0,2600,2020-12-09,@hljk1alpha,hljk1alpha,0
300778.SZE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
300779.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300780.SZE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
300781.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300782.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300787.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300788.SZE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
300791.SZE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
300793.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300795.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300796.SZE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
300801.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300802.SZE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
300803.SZE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
300805.SZE,0,0,2600,2020-12-09,@hljk1alpha,hljk1alpha,0
300806.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300808.SZE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
300810.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300812.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300815.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300816.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300817.SZE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
300818.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300823.SZE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
300824.SZE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
300827.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300828.SZE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
300829.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300831.SZE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
300837.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300838.SZE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
300839.SZE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
300841.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300842.SZE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
300843.SZE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
300845.SZE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
300846.SZE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
300847.SZE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
300848.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300849.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300850.SZE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
300852.SZE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
300853.SZE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
300857.SZE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
300858.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300861.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300862.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300864.SZE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
300865.SZE,0,0,2600,2020-12-09,@hljk1alpha,hljk1alpha,0
300866.SZE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
300868.SZE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
300869.SZE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
300872.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300873.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300876.SZE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
300877.SZE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
300880.SZE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
300882.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300883.SZE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
300884.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300885.SZE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
300886.SZE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
300889.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300893.SZE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
300895.SZE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
300896.SZE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
300897.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300898.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300900.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300903.SZE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
300905.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300906.SZE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
300907.SZE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
300908.SZE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
300909.SZE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
300999.SZE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
600007.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
600008.SSE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
600017.SSE,0,0,19300,2020-12-09,@hljk1alpha,hljk1alpha,0
600021.SSE,0,0,5800,2020-12-09,@hljk1alpha,hljk1alpha,0
600022.SSE,0,0,79700,2020-12-09,@hljk1alpha,hljk1alpha,0
600023.SSE,0,0,31800,2020-12-09,@hljk1alpha,hljk1alpha,0
600026.SSE,0,0,17200,2020-12-09,@hljk1alpha,hljk1alpha,0
600033.SSE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
600035.SSE,0,0,19000,2020-12-09,@hljk1alpha,hljk1alpha,0
600039.SSE,0,0,24100,2020-12-09,@hljk1alpha,hljk1alpha,0
600051.SSE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
600052.SSE,0,0,35400,2020-12-09,@hljk1alpha,hljk1alpha,0
600053.SSE,0,0,5100,2020-12-09,@hljk1alpha,hljk1alpha,0
600054.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
600055.SSE,0,0,9160,2020-12-09,@hljk1alpha,hljk1alpha,0
600056.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
600058.SSE,0,0,15700,2020-12-09,@hljk1alpha,hljk1alpha,0
600059.SSE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
600063.SSE,0,0,29500,2020-12-09,@hljk1alpha,hljk1alpha,0
600064.SSE,0,0,5400,2020-12-09,@hljk1alpha,hljk1alpha,0
600067.SSE,0,0,29400,2020-12-09,@hljk1alpha,hljk1alpha,0
